Season,TeamA,TeamB,Target,Split,WinPct_diff,AvgScore_diff,AvgOppScore_diff,TotalScore_diff,TrueMarginAvg_diff,ScoreVariance_diff,OTRate_diff,AvgOT_diff,MultiOTRate_diff,CloseWinPct_diff,CloseGamesCount_diff,NetRtg_diff,eFG_diff,TOVpct_diff,ORBpct_diff,FTr_vs_OppAllowed_diff,StlPct_diff,BlkPct_diff,WinPct_last7_diff,WinPct_last10_diff,WinPct_last14_diff,WinPct_last21_diff,Margin_last7_diff,Margin_last10_diff,Margin_last14_diff,Margin_last21_diff,DaysSinceLastGame_diff,GamesLast7Days_diff,GamesLast14Days_diff,B2B_Last14Days_diff,SeedNum_diff,ConfStrength_diff,ConfWinPct_diff,ConfTeamCount_diff,ConfBidCount_diff,ConfTourneyGamesPlayed_diff,ConfTourneyWinPct_diff,ConfTourneyChampion_diff,DaysSinceConfFinal_diff,Heavy_Favorite,Toss_Up,TeamA_Is_Favorite,TeamA_Is_Underdog,TeamA_Seed_Top4,TeamA_Seed_Mid,TeamA_Seed_Low,TeamA_Is_11_12_vs_5_6,TeamA_Is_5_6_vs_11_12,Round_Num,Is_FirstWeekend,Is_SecondWeekend,Is_FinalWeekend
2021,3141,3234,0,Train,0.02564102564102566,-8.707977207977208,-6.673789173789174,-15.381766381766397,-1.1771367521367528,-2.0551037931742844,0.03988603988603989,0.07834757834757836,0.038461538461538464,0.017094017094017144,-4,-2.397474256695631,-0.055208883008664444,-0.007074508665948442,0.0039013882855028492,-0.06046982963513334,0.008399634094130665,-0.0026787021572569417,-0.1428571428571428,-0.10000000000000009,0.0714285714285714,-0.0,-6.390000000000001,-4.873000000000001,-1.1950000000000012,-2.73095238095238,-0.0,-1,-2,-1,7.0,-5.028873664922103,-0.06055091080190694,-2,-6.0,-1.0,0.25,1,-0.0,0,0,0,1,0,0,1,1,0,1,1,0,0
2025,3243,3193,1,Test,-0.08308895405669603,7.079178885630498,4.287390029325515,11.366568914956005,1.033020527859236,5.202415298056376,0.030303030303030304,0.030303030303030304,0.0,0.0,-2,3.0911440066294915,0.019401845291629916,-0.01424868543054622,0.01327938521809574,0.06631210528010296,-0.00029788851528220195,0.024338638367864977,-0.2857142857142857,-0.30000000000000004,-0.2857142857142857,-0.19047619047619047,-0.7528571428571453,-7.427,-9.766428571428571,-9.545714285714286,0.0,0,0,-1,-7.0,13.247363869721905,0.1642590164490384,3,6.0,-1.0,-0.5,-1,8.0,0,0,1,0,0,1,0,0,1,2,1,0,0
2024,3376,3333,1,Test,0.22580645161290325,14.417338709677423,-3.5262096774193523,10.891129032258078,19.06990927419355,7.247833114958826,-0.03225806451612903,-0.06451612903225806,-0.03225806451612903,0.12121212121212122,-5,22.14839314345912,0.014448077430750828,-0.011998990090960143,0.11883451090322195,0.008888772892626351,0.04863637408220034,0.04111950215435396,0.4285714285714286,0.30000000000000004,0.2857142857142857,0.2857142857142857,18.961428571428574,15.281,14.129285714285716,17.545714285714286,0.0,0,0,-1,-2.0,-1.5559146337900733,-0.016965988556897682,2,1.0,1.0,0.5,1,-2.0,0,1,1,0,1,0,0,0,0,5,0,0,1
2023,3326,3163,1,Val,-0.0716911764705882,5.014705882352942,9.632352941176471,14.64705882352942,-4.817775735294118,4.471285298202584,0.03125,0.03125,0.0,0.1636363636363637,-1,-7.711119168650688,-0.017327452818497346,-0.03748279939762145,-0.07605714090638843,-0.058551608235244836,0.05417281516370087,-0.011067241120477474,-0.1428571428571428,-0.09999999999999998,-0.2142857142857143,-0.1428571428571428,-5.999999999999999,-6.0,-8.571428571428571,-11.402857142857144,0.0,0,-1,-1,1.0,3.532438447242819,0.03210402959654568,3,2.0,0.0,-0.33333333333333337,-1,1.0,0,1,0,1,1,0,0,0,0,4,0,1,0
2023,3160,3234,0,Val,-0.07056451612903225,-18.72479838709677,-12.730846774193552,-31.45564516129032,-5.283477822580647,-0.26560279853040214,0.034274193548387094,0.06653225806451613,0.03225806451612903,0.2272727272727273,1,-6.181923953220803,-0.09665230731020824,0.011577323861192229,0.06487424460198088,-0.028818556902252733,0.04433535566703775,0.002331576035462489,-0.1428571428571428,-0.10000000000000009,-0.1428571428571428,-0.09523809523809523,-9.637142857142857,-10.446,-11.39,-8.120952380952382,-0.0,0,0,1,4.0,2.8416109359662034,0.038194960726717686,-2,-0.0,-1.0,-0.5,-1,2.0,0,0,0,1,0,1,0,0,0,4,0,1,0
2024,3160,3234,0,Test,-0.16911045943304004,-17.36461388074291,-8.231671554252195,-25.59628543499511,-9.16654936461388,-0.06349069745098035,-0.06060606060606061,-0.06060606060606061,-0.0,-0.19999999999999996,0,-10.877104619431954,-0.07567280669707144,0.009838370766295262,-0.004046904680248098,-0.09589131161581434,0.038784990673590786,-0.0020947913947368807,-0.5714285714285714,-0.30000000000000004,-0.2857142857142857,-0.19047619047619047,-14.75285714285714,-6.427,-11.019285714285715,-11.19047619047619,-0.0,0,1,0,4.0,3.3387554880061794,0.05990467528729748,-2,-0.0,-1.0,-0.5,-1,3.0,0,0,0,1,0,1,0,0,0,4,0,1,0
2014,3460,3246,0,Train,0.007575757575757569,2.474431818181813,7.898674242424249,10.373106060606062,-4.697140151515152,-2.691771355768985,-0.032196969696969696,-0.1259469696969697,-0.03125,-0.0444444444444444,-6,-5.518349741915133,-7.225409206967903e-05,-0.035599430529778014,-0.0631571331992114,0.0038634018943748023,0.0035706333134335744,-0.01972820379801298,-0.0,-0.0,0.0714285714285714,0.09523809523809523,11.258571428571429,7.826999999999998,7.532857142857143,3.7928571428571427,1.0,0,0,0,11.0,-13.395145492207238,-0.2043247584821556,-5,-7.0,-0.0,0.33333333333333337,1,-7.0,0,0,0,1,0,0,1,0,0,1,1,0,0
2022,3234,3166,0,Train,0.07701149425287357,9.672413793103445,7.385057471264361,17.05747126436782,1.918528735632183,0.28026834964199665,-0.0011494252873563218,-0.035632183908045977,-0.034482758620689655,0.2517482517482517,-2,1.124935028438344,0.020715600648610777,0.014725498859969377,-0.0484789780195429,0.0964748616120351,-0.016606301129706638,0.0008993178172250066,0.1428571428571428,0.20000000000000007,0.0714285714285714,0.04761904761904756,-10.20857142857143,-1.799999999999999,-3.7857142857142847,-0.11714285714285566,-5.0,1,3,1,-8.0,5.16912001619688,0.0518088853531013,3,2.0,2.0,1.0,1,-1.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2025,3428,3231,0,Test,0.12043010752688166,6.376344086021504,-0.9978494623655862,5.378494623655911,7.528225806451612,6.270841829796728,0.034408602150537634,0.034408602150537634,-0.0,0.16666666666666669,0,9.897262468829126,0.026670141842947137,0.01065821804184236,0.10990223298828672,0.015414406616337722,0.01638276367086293,-0.011409153921840644,0.1428571428571429,0.20000000000000007,0.2142857142857143,0.1428571428571428,6.467142857142856,4.973000000000001,7.337857142857143,3.7490476190476176,4.0,-1,-1,0,-1.0,-1.1391535690945975,-0.03144656256340794,-2,-5.0,-1.0,-0.5,0,1.0,0,1,1,0,0,1,0,0,0,2,1,0,0
2013,3397,3257,0,Train,0.024193548387096753,6.4959677419354875,7.400201612903224,13.896169354838719,-3.6132762096774194,-5.322006882573444,0.03326612903225806,0.03326612903225806,-0.0,0.05555555555555558,-1,-3.122155236660653,0.004877543802783768,-0.01405678318656542,-0.01084488496432856,0.03164649231389015,-0.05182128123839011,0.0024873073467181206,0.2857142857142857,0.10000000000000009,0.0714285714285714,0.09523809523809523,7.9071428571428575,3.334999999999999,1.5114285714285716,-3.391428571428575,-0.0,1,1,0,-3.0,2.002600994584265,0.02947158282948048,-1,-1.0,-0.0,-0.0,0,2.0,0,1,1,0,1,0,0,0,0,5,0,0,1
2010,3261,3181,0,Train,-0.15409482758620685,-2.214439655172413,-2.9245689655172384,-5.139008620689651,0.9941594827586187,-1.5411461360158398,0.13793103448275862,0.20689655172413793,0.034482758620689655,-0.3055555555555556,-1,3.8563282343051277,-0.005727312671377327,-0.04715708491080803,-0.07910742789386116,0.1209254381115653,-0.04557722762464353,-0.01454744355773057,-0.1428571428571428,-0.20000000000000007,-0.2857142857142857,-0.23809523809523803,7.999999999999999,3.7459999999999987,0.17571428571428527,-1.1685714285714308,4.0,-1,-1,-2,5.0,-0.39625060010444013,-0.015429238026947623,0,-0.0,-2.0,-1.0,-1,2.0,0,0,0,1,0,1,0,0,0,2,1,0,0
2014,3376,3333,1,Train,0.18346774193548387,2.9435483870967687,-6.496975806451616,-3.553427419354847,9.047741935483872,3.4512337390041896,0.03225806451612903,0.03225806451612903,0.0,0.26136363636363635,-3,14.361751323869399,0.013452022563453458,-0.016881990926581908,0.013709695137938294,0.23996907735844428,0.013846097706918567,0.01686025870715646,-0.1428571428571429,-0.09999999999999998,-0.07142857142857151,0.1428571428571428,-3.8957142857142895,-0.4809999999999981,0.06571428571428761,5.467142857142856,0.0,0,0,-2,-8.0,6.023399526199961,0.06378817584290242,2,3.0,-1.0,-0.16666666666666663,0,1.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2012,3376,3390,0,Train,-0.25,-16.59375,-4.25,-20.84375,-11.6275,0.3002213598009593,-0.0,-0.0,-0.0,-0.08653846153846156,5,-16.579634203602602,-0.06233853120405536,0.02510998594335892,0.007812546193845193,-0.03445843248821039,0.03370380422838122,-0.005594967865660459,-0.2857142857142857,-0.30000000000000004,-0.3571428571428571,-0.2857142857142857,-15.36285714285714,-16.008000000000003,-16.34357142857143,-13.644761904761905,-0.0,0,1,0,4.0,4.583107034304527,0.05716331693048249,0,6.0,-0.0,-0.33333333333333337,-1,7.0,0,0,0,1,0,1,0,0,0,3,0,1,0
2013,3257,3292,1,Train,-0.03125,3.71875,-0.34375,3.375,5.853124999999999,9.536937674652377,-0.09375,-0.09375,0.0,-0.05555555555555558,-3,5.62656952073856,0.02350013905680942,0.0036838561155358718,0.008032626815868193,0.03190196216678101,0.03644051998174025,0.009230980476494365,-0.2857142857142857,-0.10000000000000009,-0.1428571428571428,-0.1428571428571428,-10.791428571428572,-5.708,-6.972857142857143,2.2047619047619076,0.0,-1,-1,-2,-7.0,7.146211762343715,0.10563339978523523,4,7.0,-1.0,-0.5,-1,0.0,0,0,1,0,0,1,0,0,1,2,1,0,0
2023,3280,3166,1,Val,-0.06666666666666665,0.3999999999999915,-2.1000000000000014,-1.700000000000017,0.5899999999999999,4.670074126668574,0.03333333333333333,0.06666666666666668,0.03333333333333333,0.16666666666666663,-1,1.2743565837357096,-0.030615818351078183,0.041592782402813805,0.04844120665615703,0.09078565859512958,0.02690075755173578,0.025213765847681646,-0.1428571428571428,-0.30000000000000004,-0.2857142857142857,-0.04761904761904767,-12.961428571428572,-15.426999999999998,-13.233571428571427,-0.3461904761904755,3.0,-1,0,0,5.0,6.113776684703919,0.0589536800605881,3,2.0,-1.0,-0.5,0,3.0,0,0,0,1,0,0,1,1,0,2,1,0,0
2023,3385,3314,0,Val,0.05591397849462365,-3.7268817204301,-0.1172043010752688,-3.8440860215053902,-4.022483870967742,0.2682666192702481,-0.03225806451612903,-0.03225806451612903,-0.0,0.28846153846153844,-1,-4.209509549124892,0.028317141628656672,0.003222742056426614,0.009795340288846044,0.04051828895353367,-0.049037478052144326,0.012611542882651712,0.1428571428571429,-0.0,-0.1428571428571429,0.04761904761904756,0.20857142857142819,-4.9,-7.038571428571428,-2.6061904761904753,4.0,-1,-1,0,5.0,-3.955178895428368,-0.05307041511619315,-4,-3.0,-1.0,-0.5,0,-1.0,0,0,0,1,0,0,1,1,0,2,1,0,0
2010,3361,3181,0,Train,-0.16633064516129037,-6.206653225806448,2.64717741935484,-3.5594758064516157,-8.333971774193548,-6.495906971923539,0.06451612903225806,0.06451612903225806,-0.0,-0.05555555555555558,3,-9.901962824486109,0.02996346533677724,0.030615560017781596,-0.025500159501853803,0.0014013480744227737,-0.041039179396837766,0.008441736694693128,-0.0,-0.20000000000000007,-0.1428571428571428,-0.1428571428571428,5.714285714285714,-2.9540000000000024,-0.5057142857142853,-6.978095238095239,-0.0,0,0,-1,9.0,-6.213260283925776,-0.08999120246916104,-3,-4.0,-0.0,-0.0,0,-6.0,0,0,0,1,0,0,1,0,0,3,0,1,0
2021,3112,3140,1,Train,-0.020703933747412084,-2.732919254658384,-3.126293995859207,-5.859213250517598,-1.2200414078674946,3.617292722858508,0.09523809523809523,0.09523809523809523,0.0,0.11111111111111116,0,1.2462082816358055,-0.05220633112338818,-0.019997288126502255,-0.03006643420948174,0.08695303241589276,0.03819585407856339,0.00411046475911632,-0.1428571428571428,-0.09999999999999998,-0.1428571428571428,-0.00952380952380949,-0.2857142857142847,-1.645999999999999,-0.8514285714285705,-0.5863095238095237,0.0,1,0,-1,-8.0,2.8441230235495567,0.020122528460573053,2,4.0,0.0,0.0,0,4.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2011,3124,3453,1,Train,-0.030303030303030276,5.333333333333329,1.7272727272727266,7.060606060606048,2.7378787878787847,3.5661253364982883,0.0,0.0,0.0,-0.0535714285714286,-1,5.431717032386146,0.006401875962763759,-0.022489691206330847,0.08646555025097863,0.27717244189565216,-0.05986145565768708,0.07427395328910674,-0.1428571428571429,-0.09999999999999998,-0.0714285714285714,-0.04761904761904767,-7.077142857142853,-11.600000000000001,-10.42857142857143,-0.4542857142857173,-1.0,0,1,-1,-4.0,12.818648049263462,0.16504037742219052,2,6.0,0.0,0.0,0,1.0,0,0,1,0,1,0,0,0,0,4,0,1,0
2016,3352,3163,0,Train,-0.3870967741935484,-25.17540322580645,10.70564516129032,-14.469758064516128,-35.135917338709675,-1.5312445885739212,0.03225806451612903,0.03225806451612903,-0.0,-0.17142857142857143,9,-50.161616165449296,-0.13358021552268157,0.05059098422376476,-0.04389660964006015,-0.1997580387711269,-0.059955014859152014,-0.04130227830307686,-0.2857142857142857,-0.30000000000000004,-0.4285714285714286,-0.33333333333333337,-30.79142857142857,-29.9,-37.25285714285714,-39.593333333333334,3.0,-1,-2,-1,15.0,-2.810682111517524,-0.07589500164792157,-1,-1.0,-0.0,-0.0,0,-6.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2023,3355,3425,1,Val,0.14848484848484855,14.927272727272722,5.5,20.427272727272722,9.878727272727273,2.2686724325630188,-0.16666666666666666,-0.23333333333333334,-0.06666666666666667,0.0535714285714286,-6,13.112224418080121,0.10423472320361599,-0.016432071094475836,-0.020615560479728123,-0.00523698514536966,-0.02213706972205573,-0.027936825530138605,0.4285714285714286,0.4,0.2857142857142857,0.33333333333333326,34.98857142857143,29.192000000000004,26.06571428571429,21.355238095238093,-3.0,0,0,0,1.0,-14.943362915739101,-0.1993846109728813,-2,-6.0,2.0,1.0,1,-6.0,0,1,0,1,0,1,0,0,0,2,1,0,0
2012,3124,3323,1,Train,0.09090909090909094,-1.0909090909090935,-0.45454545454545325,-1.5454545454545325,-0.8100000000000023,-9.51520520144984,-0.030303030303030304,-0.030303030303030304,0.0,0.04166666666666663,-2,0.3241177250620595,0.0073478682046114185,-0.022468368936255145,-0.005148956649725311,0.08641510088060755,-0.05493463948181507,0.05497144308777282,0.1428571428571429,0.09999999999999998,0.0714285714285714,0.04761904761904767,5.390000000000002,3.8270000000000017,1.942142857142862,-4.631904761904757,0.0,0,0,-1,0.0,0.05785960642287957,0.0074843781851567925,-6,-1.0,0.0,0.33333333333333337,1,-4.0,0,1,0,0,1,0,0,0,0,6,0,0,1
2022,3273,3163,0,Train,-0.04022988505747127,-9.421839080459776,1.8333333333333357,-7.588505747126447,-10.6821724137931,-4.8340748499859885,0.034482758620689655,0.034482758620689655,-0.0,0.13636363636363635,5,-15.646859492811856,-0.09296086033432999,-0.010929411022866153,-0.025298997294584236,-0.060957412158824595,-0.02314983566410822,-0.00560367766814026,-0.0,0.09999999999999998,-0.0,-0.0,-19.335714285714285,-11.189,-10.700714285714282,-12.025714285714283,1.0,0,-2,-2,13.0,-6.298766022102938,-0.14533445103225018,-3,-3.0,-0.0,-0.0,0,1.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2016,3393,3376,1,Train,-0.1875,-1.46875,3.4375,1.96875,-5.085312499999997,3.3361432192304186,0.0,0.0,0.0,-0.1777777777777778,1,-8.60396804664527,-0.06372904114998923,-0.02155093286022844,-0.011693232822707234,-0.21349711512321462,0.0483462562811888,-0.010696944184142215,0.0,0.09999999999999998,-0.07142857142857151,-0.09523809523809523,-2.791428571428572,2.492000000000001,-3.8242857142857147,-0.5585714285714296,0.0,0,-2,0,3.0,-1.8013989986065946,-0.005966748305457958,1,-4.0,0.0,-0.33333333333333337,-1,0.0,0,1,0,1,1,0,0,0,0,3,0,1,0
2018,3393,3329,0,Train,0.06666666666666665,-5.23333333333332,-1.8333333333333286,-7.066666666666663,-3.0180000000000007,-8.538068791929629,0.03333333333333333,0.03333333333333333,-0.0,0.170940170940171,4,-3.5180749470968067,0.007143540385576963,0.03639541082743533,0.041592580676178936,-0.1483959612149665,0.002428064626068288,0.008577843350195007,0.1428571428571429,0.20000000000000007,0.1428571428571429,-0.0,3.2200000000000006,5.954000000000001,6.038571428571429,-0.5495238095238095,-1.0,0,0,-1,-1.0,0.5809899113545054,0.025722901167635648,5,4.0,-0.0,-0.0,0,2.0,0,1,1,0,0,1,0,0,0,2,1,0,0
2024,3355,3428,0,Test,0.16666666666666674,-2.7333333333333343,-2.3333333333333357,-5.066666666666663,0.5550000000000015,-6.504326661375032,-0.03333333333333333,-0.0,0.03333333333333333,0.07142857142857145,-1,0.4121318930918214,-0.004751096098429053,0.016323277389176882,0.004801720595272507,0.062116342318626686,-0.025463464077727788,0.028967431862607886,0.2857142857142857,0.30000000000000004,0.2857142857142857,0.2857142857142857,22.532857142857143,20.372999999999998,17.837857142857146,10.510952380952382,-0.0,0,0,1,7.0,-14.701173745730427,-0.2051401490892339,-3,-6.0,1.0,0.5,1,-5.0,0,0,0,1,0,0,1,1,0,2,1,0,0
2016,3233,3268,0,Train,-0.2326203208556149,-21.412655971479502,-3.352941176470587,-24.76559714795009,-16.512308377896613,-5.802354000334663,0.029411764705882353,0.029411764705882353,-0.0,-0.20779220779220775,4,-24.429481431154286,-0.11004776437715641,0.01859432356582849,-0.07906998907302337,-0.11796887753475681,0.009730719699553012,-0.020813828879993473,-0.2857142857142857,-0.09999999999999998,-0.07142857142857151,-0.04761904761904756,-11.818571428571431,-4.227,-5.733571428571427,-4.80952380952381,-0.0,0,0,0,13.0,-9.025697622072117,-0.13127880064492647,-3,-4.0,-0.0,-0.0,0,-1.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2016,3449,3268,1,Train,-0.22159090909090906,-12.967803030303031,2.28125,-10.686553030303031,-15.102547348484848,-5.011219028172654,0.0,0.0,0.0,-0.0714285714285714,5,-21.379911282597703,-0.07611359477993201,-0.014949547564261867,-0.1627272370319952,0.05186750132252821,-0.014284037975995326,-0.012826872319667476,-0.2857142857142857,-0.30000000000000004,-0.2857142857142857,-0.19047619047619047,-7.934285714285716,-8.254,-13.5,-11.129999999999999,0.0,0,1,2,5.0,1.5917747937563762,0.04043063239515188,-2,0.0,0.0,-0.33333333333333337,-1,1.0,0,0,0,1,0,1,0,0,0,3,0,1,0
2017,3400,3301,1,Train,0.008602150537634468,2.6387096774193566,2.7505376344086017,5.389247311827944,0.11613978494623645,-0.8503455164696341,-0.034408602150537634,-0.002150537634408603,0.03225806451612903,0.12698412698412698,-2,-1.5285569286400111,-0.007854655480112605,0.007039681732459474,0.09348186178435203,-0.13679898121046982,-0.004812641242662577,0.033618241971288355,-0.2857142857142857,-0.10000000000000009,0.0714285714285714,0.09523809523809523,-2.6371428571428552,0.5999999999999996,4.428571428571428,1.9047619047619069,-4.0,1,1,1,-3.0,-0.7172872518472069,-0.03461625106610566,-5,-1.0,1.0,0.5,0,-2.0,0,1,1,0,1,0,0,0,0,2,1,0,0
2012,3385,3328,1,Train,0.08467741935483875,-8.957661290322584,-10.435483870967744,-19.39314516129032,0.5420766129032257,-3.4627843802150124,0.0010080645161290314,0.0010080645161290314,0.0,0.08461538461538454,-3,4.121795487631805,-0.037517683120170064,-0.022794093189119152,0.014251161722402594,0.07043750043502789,0.03314870562582806,0.007502679976271236,0.4285714285714286,0.4,0.2857142857142857,0.19047619047619047,9.571428571428573,14.946000000000002,13.461428571428574,8.168571428571429,0.0,-1,0,1,-3.0,-1.7839449484979601,-0.035856812202752164,6,1.0,0.0,0.0,0,4.0,0,1,1,0,1,0,0,0,0,3,0,1,0
2017,3417,3129,1,Train,-0.02473118279569897,5.569892473118287,0.9010752688172019,6.470967741935482,4.865978494623656,3.2340978201327157,-0.06666666666666667,-0.06666666666666667,0.0,-0.18039215686274512,-2,6.058868947661498,-0.003485163984869699,-0.032090720117648686,0.01118506742166725,0.06945859372175861,0.027947837035537257,0.02132587630127787,-0.2857142857142857,-0.20000000000000007,0.0,0.0,-2.8571428571428568,-0.40000000000000036,1.5714285714285712,2.6885714285714277,-1.0,0,-1,1,-9.0,9.625635870367528,0.13766870596959574,1,6.0,-1.0,-0.5,-1,6.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2023,3233,3181,0,Val,0.006048387096774244,0.30846774193548043,3.663306451612904,3.9717741935483843,-3.5281249999999993,-7.575221838018397,-0.0,-0.0,-0.0,-0.11666666666666659,2,-3.956258688751163,0.09597127013008544,0.05211900635857472,-0.09359008145807429,-0.03529039870861527,-0.0051764415246282475,-0.026953175247966317,0.1428571428571428,0.20000000000000007,0.2142857142857143,0.09523809523809523,-2.2471428571428564,1.980999999999998,2.486428571428571,1.2509523809523806,-0.0,0,0,2,11.0,-12.416659939520663,-0.17448475504571337,-4,-7.0,1.0,0.5,1,-7.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2023,3257,3234,0,Val,-0.13602941176470584,-14.766544117647058,-8.108455882352942,-22.875,-5.7627757352941185,0.5013547623720669,-0.003676470588235295,-0.003676470588235295,-0.0,0.08333333333333337,2,-7.674256498059561,-0.08882451661187324,0.01220560386979977,0.08435612741081228,-0.09011132529909022,0.022032697629129266,0.01763860888824033,-0.1428571428571428,-0.0,-0.1428571428571428,-0.1428571428571428,-1.4285714285714288,-3.0,-6.928571428571429,-6.908571428571427,-0.0,0,0,0,3.0,2.2649078932892426,0.03539878503032012,1,1.0,-0.0,-0.33333333333333337,-1,-0.0,0,1,0,1,0,1,0,0,0,5,0,0,1
2010,3241,3396,0,Train,0.0625,9.3125,6.09375,15.40625,2.3234375,0.25364322615455137,-0.03125,-0.03125,-0.0,0.04285714285714293,4,3.941931494269184,0.0184334962856883,-0.027012534136021782,0.0012006221146366736,0.040443664260397694,-0.038590316202020664,-0.0054925106019978465,0.1428571428571429,-0.09999999999999998,-0.0714285714285714,0.04761904761904756,6.648571428571429,1.7540000000000013,1.3957142857142841,2.263809523809523,-0.0,0,-1,0,1.0,-0.6530401252178997,-0.0019649348968250324,-2,-2.0,-0.0,0.33333333333333337,1,-6.0,0,1,0,1,0,1,0,0,0,2,1,0,0
2024,3376,3342,1,Test,0.4516129032258065,29.610887096774192,-3.461693548387096,26.149193548387103,31.98087701612903,-0.4494862827868964,0.0,0.0,0.0,0.030303030303030276,-5,42.84540021953096,0.09258796171215872,-0.06889626348530345,0.12510059508700672,0.05282796890379449,0.022406507386883406,0.08308506821183372,0.1428571428571429,0.30000000000000004,0.4285714285714286,0.5238095238095238,12.895714285714288,18.427000000000003,20.986428571428572,30.727142857142855,0.0,0,0,0,-15.0,16.639854765769627,0.2135662148819128,5,7.0,0.0,0.0,0,0.0,1,0,1,0,1,0,0,0,0,2,1,0,0
2010,3250,3235,0,Train,0.1428571428571429,0.5714285714285694,1.7857142857142847,2.357142857142861,-1.0096428571428575,-1.9889286553328915,0.03571428571428571,0.03571428571428571,-0.0,0.3333333333333333,0,-3.906962730759737,-0.040557031666856536,0.003363677018166089,-0.06966908769298158,0.03613134884509451,0.046041519681123744,0.005621752209606125,0.2857142857142857,0.30000000000000004,0.1428571428571429,0.1428571428571429,6.532857142857143,4.5809999999999995,2.915,1.562380952380952,-0.0,0,-1,0,9.0,-16.05216430251081,-0.25419348252567664,-4,-6.0,2.0,1.0,1,-1.0,0,0,0,1,0,0,1,0,0,2,1,0,0
2025,3163,3355,1,Test,0.0117647058823529,4.723529411764716,-10.44705882352941,-5.7235294117647015,15.024529411764705,-1.5513953450562443,0.0,0.0,0.0,-0.35,-3,22.127344582966824,0.02715429835154126,-0.026107259272637934,0.03475386433588634,-0.019561120447426958,0.07648558250301388,0.0003964914926914073,0.0,-0.09999999999999998,-0.0714285714285714,0.0,10.494285714285713,7.546000000000003,10.747142857142858,15.402857142857144,0.0,0,0,-1,-8.0,4.859276804062619,0.0846203747844459,2,1.0,0.0,0.0,0,-1.0,1,0,1,0,1,0,0,0,0,3,0,1,0
2010,3124,3207,1,Train,-0.08125000000000004,4.060416666666669,-1.5229166666666671,2.5374999999999943,3.756895833333333,8.72433914422721,-0.035416666666666666,-0.06875,-0.03333333333333333,-0.09999999999999998,-3,6.461903590042207,0.03340496852213204,0.009565476130464212,-0.04208521279753047,0.2839173090814314,-0.09673263796535564,0.06346215601098472,0.1428571428571428,-0.10000000000000009,-0.1428571428571428,-0.19047619047619047,-0.6757142857142853,-0.7270000000000003,0.08500000000000085,2.3938095238095247,-5.0,1,0,-3,-1.0,1.7956583916840945,0.0247520878212808,-4,0.0,1.0,0.5,0,-5.0,0,1,1,0,1,0,0,0,0,2,1,0,0
2024,3163,3425,1,Test,0.009775171065493637,5.201368523949171,-5.191593352883679,0.009775171065484756,11.143519061583579,3.070071251694104,-0.03225806451612903,-0.06451612903225806,-0.03225806451612903,-0.16666666666666663,-8,14.141884518290574,0.06552015804556982,0.010480022989453497,-0.022000030873601806,0.004792810623761308,0.024208972056464134,-0.026774705992782297,0.1428571428571429,0.0,0.0,0.1428571428571429,22.077142857142853,15.5,12.714285714285714,20.38095238095238,-1.0,0,0,-1,2.0,-7.976096209220781,-0.0893493634319299,-1,-4.0,0.0,0.0,0,-1.0,0,1,0,1,1,0,0,0,0,5,0,0,1
2011,3413,3390,0,Train,-0.18548387096774188,-11.122983870967744,4.56653225806452,-6.556451612903231,-14.592036290322584,-1.0038197337755044,-0.03225806451612903,-0.03225806451612903,-0.0,0.02857142857142858,3,-23.022111018200874,-0.0565231774371423,0.024987245814101416,-0.0748325084158159,-0.02415581651574622,0.051822570666809634,-0.011612944605395463,-0.1428571428571429,-0.30000000000000004,-0.2857142857142857,-0.2857142857142857,-12.362857142857143,-18.9,-20.129285714285714,-20.181428571428576,-0.0,1,2,1,15.0,-5.2785208868641025,-0.1060555231856678,-1,-2.0,1.0,-0.0,0,-0.0,0,0,0,1,0,0,1,0,0,1,1,0,0
2010,3249,3452,0,Train,-0.07429130009775176,11.146627565982406,15.341153470185724,26.487781036168144,-3.1527077223851423,-1.3320231943987935,-0.030303030303030304,-0.030303030303030304,-0.0,-0.10256410256410264,-4,-7.110742242731339,0.03406094777019719,-0.017140635332500986,-0.04591523279766763,-0.0861644270843078,-0.03342466696461667,-0.040625283612567065,-0.0,-0.0,-0.0,-0.04761904761904756,1.2971428571428554,2.807999999999999,1.6100000000000003,-0.3114285714285714,-0.0,1,1,-1,11.0,-11.574543159376223,-0.17732413153847615,-4,-6.0,-0.0,0.33333333333333337,1,-3.0,0,0,0,1,0,0,1,0,0,2,1,0,0
