Season,TeamA,TeamB,Target,Split,WinPct_diff,AvgScore_diff,AvgOppScore_diff,TotalScore_diff,TrueMarginAvg_diff,ScoreVariance_diff,OTRate_diff,AvgOT_diff,MultiOTRate_diff,CloseWinPct_diff,CloseGamesCount_diff,NetRtg_diff,eFG_diff,TOVpct_diff,ORBpct_diff,FTr_diff,FTr_vs_OppAllowed_diff,StlPct_diff,BlkPct_diff,WinPct_last7_diff,WinPct_last10_diff,WinPct_last14_diff,WinPct_last21_diff,Margin_last7_diff,Margin_last10_diff,Margin_last14_diff,Margin_last21_diff,DaysSinceLastGame_diff,GamesLast7Days_diff,GamesLast14Days_diff,B2B_Last14Days_diff,SeedNum_diff,ConfStrength_diff,ConfWinPct_diff,ConfTeamCount_diff,ConfBidCount_diff,ConfTourneyGamesPlayed_diff,ConfTourneyWinPct_diff,ConfTourneyChampion_diff,DaysSinceConfFinal_diff,CoachTenureYears_diff,ProgramAge_diff,MasseyPct_diff,MasseyAvgRank_diff,Heavy_Favorite,Toss_Up,TeamA_Is_Favorite,TeamA_Is_Underdog,TeamA_Seed_Top4,TeamA_Seed_Mid,TeamA_Seed_Low,TeamA_Is_11_12_vs_5_6,TeamA_Is_5_6_vs_11_12,Round_Num,Is_FirstWeekend,Is_SecondWeekend,Is_FinalWeekend
2004,1390,1427,1,Train,0.3952380952380953,1.5047619047619065,-11.942857142857136,-10.438095238095258,13.283904761904763,-3.5107908678954445,-0.14285714285714285,-0.17857142857142858,-0.03571428571428571,0.1688311688311689,-4,21.064256134200487,0.03823635273192355,-0.025004990385471076,0.029641322043510776,-0.03366328370416466,-0.012735999760392414,0.0010181250875296172,0.02913083962531536,0.0,0.0,0.07142857142857151,0.33333333333333326,7.208571428571428,5.392,6.994285714285715,11.19047619047619,-1.0,0,-1,0,-15.0,3.854377939727664,0.09555826878990292,-1,2.0,0.0,0.0,0,-1.0,9,0,0.6430769230769231,-212.33333333333331,1,0,1,0,1,0,0,0,0,1,1,0,0
2024,1179,1450,0,Test,0.09090909090909094,5.969696969696969,3.7272727272727337,9.696969696969688,2.7633333333333328,0.9505119301979335,0.06060606060606061,0.15151515151515152,0.06060606060606061,-0.07692307692307687,0,2.9562037652724307,0.028211309831300824,-0.018397626091798472,-0.08777770359395703,0.004323294993531124,0.02127393007298942,0.01267954957419902,-0.0479732940219392,0.1428571428571428,0.09999999999999998,-0.0,0.04761904761904756,5.104285714285714,1.873000000000001,0.33785714285714263,4.74904761904762,-0.0,1,1,0,3.0,-2.015981359049118,-0.027236364420468284,0,-3.0,1.0,0.5,1,5.0,1,0,-0.011080332409972415,0.25,0,1,0,1,0,1,0,0,0,1,1,0,0
2013,1247,1129,1,Train,0.04482758620689653,1.3643678160919563,-0.4816091954022994,0.8827586206896569,2.2345632183908046,2.403491035808292,0.03218390804597701,0.03218390804597701,0.0,-0.09999999999999998,-3,2.511850078247405,0.0016078833490325017,-0.008743425648651909,-0.005632278906512411,-0.01601711034963582,0.12439582040562229,0.020943890593387596,0.029050089937855933,0.0,0.0,0.1428571428571429,0.09523809523809523,0.5985714285714296,3.7190000000000003,4.980714285714286,4.7142857142857135,2.0,0,0,0,0.0,-1.9519843671015527,-0.044340866980155824,7,0.0,0.0,0.0,0,-2.0,6,0,0.004335260115607031,-1.5,0,1,0,0,0,0,1,0,0,1,1,0,0
2011,1243,1429,1,Train,-0.22883064516129037,1.4284274193548328,8.129032258064512,9.55745967741936,-7.451512096774194,1.126713080756911,-0.03125,-0.0625,-0.03125,-0.13636363636363635,-1,-11.823110916674603,-0.03245682723500387,0.020561226193501952,0.07629110008515211,-0.009046362443463907,-0.11969884588385685,0.014553099912721329,0.01694161240604248,0.0,-0.09999999999999998,-0.2142857142857143,-0.33333333333333326,-5.884285714285716,-9.173000000000002,-9.480714285714285,-10.749047619047616,4.0,0,0,1,-7.0,8.825436662686634,0.1388536484929238,3,4.0,-1.0,-1.0,-1,2.0,-9,0,-0.015988372093023284,2.75,0,0,1,0,0,1,0,0,1,1,1,0,0
2024,1104,1155,1,Test,0.0,13.34375,9.75,23.09375,3.2356250000000006,6.586852542363459,0.03125,0.0,-0.03125,0.08653846153846156,-5,4.786221171327918,0.02719416226999216,0.009626218606665654,0.07366825376151798,0.05108259824882705,-0.036503947249177514,0.030539535142510787,-0.003849381975240776,0.0,-0.09999999999999998,0.0,0.1428571428571429,-6.000000000000001,-4.1000000000000005,-2.9999999999999996,3.164761904761904,2.0,0,0,0,-2.0,0.9541884095228639,0.020875763362717903,-1,3.0,0.0,0.0,0,-2.0,-9,0,0.06371191135734067,-19.25,0,1,1,0,1,0,0,0,0,4,0,1,0
2019,1438,1120,1,Train,0.17095588235294112,-7.038602941176464,-13.525735294117652,-20.564338235294116,6.602996323529412,-0.6312242072442569,0.0,0.0,0.0,0.09523809523809523,-5,12.809995273395389,0.014523764867894196,-0.021465227373904716,-0.022933315513782304,-0.009975210649911304,0.06710535613994045,-0.042660539859276925,-0.006268703778543723,0.0,0.0,0.1428571428571429,0.23809523809523814,11.857142857142858,6.853999999999998,8.285714285714285,10.120952380952382,0.0,-1,-1,-1,-4.0,1.8450949735816407,0.013765379544554146,1,0.0,-2.0,-0.5,-1,2.0,5,0,0.03125,-11.799999999999999,0,0,1,0,1,0,0,0,0,5,0,0,1
2025,1181,1112,1,Test,0.2647058823529411,0.970588235294116,-10.529411764705877,-9.558823529411768,10.994411764705882,-2.575741143534172,-0.058823529411764705,-0.058823529411764705,0.0,0.09090909090909088,0,18.31901850071393,0.04621599527261344,-0.01756588369028468,-0.007711790003176788,-0.039298415556058564,-0.0036706034993252007,-0.0038996702288384977,-0.0040223452159897505,0.4285714285714286,0.5,0.2857142857142857,0.23809523809523803,20.610000000000003,20.781,15.557857142857145,14.492857142857142,0.0,0,0,1,-3.0,-4.5445086305422215,-0.054473429300418985,2,-3.0,0.0,0.33333333333333337,1,0.0,-1,0,0.03443526170798905,-14.0,0,1,1,0,1,0,0,0,0,3,0,1,0
2023,1181,1331,1,Val,-0.10196078431372557,-9.937254901960785,-5.992156862745105,-15.92941176470589,-5.529274509803922,-0.9582129874164096,0.029411764705882353,0.029411764705882353,0.0,0.009615384615384581,3,-4.083365912371232,-0.04975216613816136,0.03614925913405845,0.12369386898829002,0.05491433453761235,0.030941498714437916,-0.008480451642613254,-0.0024535360551329044,0.0,-0.19999999999999996,-0.2142857142857143,-0.23809523809523803,4.219999999999999,-8.046,-8.39,-10.04761904761905,0.0,0,0,-1,-7.0,7.411745273646913,0.11971332202646323,5,4.0,0.0,0.0,0,-4.0,-5,0,0.1395027624309393,-45.25,0,0,1,0,0,1,0,0,1,1,1,0,0
2025,1403,1179,1,Test,-0.1456500488758553,12.199413489736074,7.83382209188661,20.033235581622705,3.3573802541544477,7.651558158317375,-0.07038123167155425,-0.04007820136852394,0.030303030303030304,-0.2272727272727273,1,4.463347676164963,0.014635014953253145,-0.01764283996183387,-0.032784101259417775,-0.13433022278021517,-0.11583046566325249,-0.05384229914286098,0.004277951824325395,-0.1428571428571428,-0.20000000000000007,-0.1428571428571429,-0.09523809523809523,1.532857142857142,2.373,0.7335714285714268,0.9395238095238092,0.0,0,0,-1,-8.0,6.649686900516009,0.08987560270157396,4,6.0,-1.0,-0.5,-1,-5.0,1,0,0.13085399449035806,-39.75,1,0,1,0,1,0,0,0,0,2,1,0,0
2019,1403,1138,1,Train,-0.09659090909090906,-11.724431818181813,-11.71875,-23.443181818181813,-1.964517045454544,3.458303421997437,0.0,0.0,0.0,0.11111111111111105,0,2.349923138480314,0.0035104771182625782,0.02644302337727808,-0.029933074070773724,0.017665826791603723,-0.05345521793847915,0.012466805378607143,0.0177460706977109,0.0,-0.09999999999999998,-0.1428571428571429,-0.1428571428571429,4.142857142857142,-0.29999999999999893,-3.428571428571429,-6.532857142857141,4.0,-1,-1,0,-3.0,3.7822809297184565,0.07259413051633168,-2,5.0,-2.0,-1.0,-1,2.0,-1,7,0.022727272727272818,-9.600000000000001,0,1,1,0,1,0,0,0,0,2,1,0,0
2004,1427,1390,0,Train,-0.3952380952380953,-1.5047619047619065,11.942857142857136,10.438095238095258,-13.283904761904763,3.5107908678954445,0.14285714285714285,0.17857142857142858,0.03571428571428571,-0.1688311688311689,4,-21.064256134200487,-0.03823635273192355,0.025004990385471076,-0.029641322043510776,0.03366328370416466,0.012735999760392414,-0.0010181250875296172,-0.02913083962531536,-0.0,-0.0,-0.07142857142857151,-0.33333333333333326,-7.208571428571428,-5.392,-6.994285714285715,-11.19047619047619,1.0,0,1,0,15.0,-3.854377939727664,-0.09555826878990292,1,-2.0,-0.0,-0.0,0,1.0,-9,0,-0.6430769230769231,212.33333333333331,0,0,0,1,0,0,1,0,0,1,1,0,0
2012,1462,1250,1,Train,-0.14488636363636365,-4.837121212121218,2.0482954545454533,-2.7888257575757507,-8.654337121212121,0.9951480007397606,0.02840909090909091,0.02840909090909091,0.0,0.3714285714285714,4,-10.555343100316534,-0.01451922733505795,0.017066508175086176,-0.00047239630407835964,0.02852091833874687,0.0015511682233871893,-0.02476961934082708,0.01409157349024099,-0.2857142857142857,-0.30000000000000004,-0.2857142857142857,-0.19047619047619047,-11.85714285714286,-10.454,-10.577142857142857,-8.177619047619046,-3.0,1,1,1,-5.0,7.015622243427459,0.1114993516600461,6,3.0,0.0,-0.33333333333333337,-1,-4.0,-2,0,0.11232964946776058,-42.5,0,0,1,0,0,1,0,0,0,2,1,0,0
2016,1320,1401,0,Train,-0.12834224598930477,-8.366310160427801,-2.6203208556149775,-10.986631016042764,-4.224117647058822,1.726549272842627,-0.0285204991087344,-0.0285204991087344,-0.0,0.022058823529411797,1,-7.43319705334687,0.014592638509211664,-0.004177998885655315,-0.1714107419772822,-0.04729810386574573,0.04220806972985145,-0.009209361225127277,-0.013257348550199728,-0.1428571428571429,0.09999999999999998,0.1428571428571428,-0.1428571428571428,-4.219999999999998,-1.7000000000000002,-0.35714285714285676,-2.7271428571428578,-0.0,0,0,0,8.0,-4.024245060826668,-0.06591825052451245,-4,-1.0,-0.0,0.33333333333333337,1,7.0,5,0,-0.1528571428571428,54.25,0,0,0,1,0,0,1,0,0,2,1,0,0
2025,1345,1219,1,Test,-0.17708333333333337,-3.8399621212121247,0.5596590909090935,-3.280303030303031,-4.198854166666668,1.6259028275308651,-0.03125,-0.03125,0.0,-0.04285714285714293,1,-6.0386149321038545,-0.005411566560949432,0.004127179466824865,-0.03176783407630951,-0.03659343424268802,0.015244347515959832,0.011037418146466846,-0.013813776685303501,-0.5714285714285714,-0.5,-0.3571428571428572,-0.19047619047619047,-16.752857142857142,-11.126999999999999,-9.052142857142858,-5.130000000000002,0.0,-1,0,-1,-9.0,11.089834807129092,0.1650880375438083,9,7.0,-1.0,-0.5,-1,-5.0,18,15,0.17906336088154273,-64.0,1,0,1,0,1,0,0,0,0,1,1,0,0
2012,1308,1231,0,Train,-0.030303030303030276,0.12121212121212466,2.5454545454545467,2.6666666666666856,-1.5560606060606066,-2.17187439436119,0.030303030303030304,0.030303030303030304,-0.0,-0.3,0,-3.964044588437485,-0.038027259656008394,0.008594827731428889,0.051778852542121445,0.06830112470794375,0.0845258844346583,0.0006522529803621585,0.008638946205784627,-0.0,-0.0,-0.0,0.09523809523809523,4.104285714285714,3.173,0.5907142857142853,2.1080952380952382,-0.0,0,0,2,9.0,-7.0374396126556045,-0.1097628088641574,-4,-5.0,1.0,0.5,1,-1.0,1,0,-0.15552325581395343,54.0,0,0,0,1,0,0,1,0,0,1,1,0,0
2010,1139,1293,1,Train,0.0,-6.0,-1.0,-7.0,-5.7162500000000005,-2.243578217164435,0.03125,0.03125,0.0,0.12121212121212122,1,-6.289849252719616,-0.030885730399761724,-0.013541652768219836,-0.06939534887337312,0.04844641050457754,0.043994990047657806,-0.03031672157166572,-0.04202669978453169,0.1428571428571429,0.09999999999999998,0.0714285714285714,0.0,0.7528571428571436,-2.673,-3.2664285714285715,-7.130000000000003,2.0,-1,-2,-1,-8.0,3.2853466615304523,0.0494660532766143,0,0.0,-1.0,0.0,0,-3.0,-1,0,0.10982658959537572,-42.25,1,0,1,0,0,1,0,0,0,2,1,0,0
2008,1140,1401,0,Train,0.09714795008912647,2.9376114081996434,1.1782531194295913,4.115864527629242,2.9901336898395723,-2.8293615329123583,-0.0008912655971479513,-0.12210338680926916,-0.030303030303030304,-0.15873015873015872,2,1.35246331311623,0.013752236506382354,0.012927063259451005,-0.04772535642767506,-0.03827659383854176,-0.08106948972049619,0.012345481724280807,-0.0077043811407378135,0.2857142857142857,0.4,0.2857142857142857,0.19047619047619047,9.065714285714284,12.4,9.428571428571429,4.90095238095238,-0.0,0,0,0,-1.0,-5.209799043578737,-0.07687913115068601,-3,-4.0,-0.0,-0.0,0,-0.0,2,0,-0.0676470588235294,17.999999999999996,0,1,1,0,0,1,0,0,0,1,1,0,0
2015,1153,1246,0,Train,-0.3125,-12.536764705882348,1.310661764705884,-11.226102941176464,-13.58409926470588,-0.9595824167066951,0.003676470588235295,0.0055147058823529355,0.0018382352941176475,-0.1428571428571429,7,-20.748002578031922,-0.011526724751927175,0.04424120889741584,-0.029315926325066244,-0.06984433148722058,-0.0038837195468627156,0.00636177839323511,-0.014306903244737199,-0.2857142857142857,-0.30000000000000004,-0.2857142857142857,-0.2857142857142857,-9.571428571428573,-12.4,-10.142857142857142,-8.83142857142857,4.0,-1,-1,-1,7.0,-1.8794153761048418,-0.015536306604364225,-3,-3.0,-2.0,-1.0,-1,2.0,3,0,-0.14,43.666666666666664,0,0,0,1,0,1,0,0,0,2,1,0,0
2018,1196,1403,0,Train,-0.10227272727272729,0.8200757575757507,4.740530303030297,5.560606060606062,-3.9638636363636364,1.0464016754725378,0.0018939393939393923,0.03314393939393939,0.03125,-0.02941176470588236,-3,-5.973784620422538,-0.020621825746726774,-0.03588027488594192,-0.04362983177875995,-0.07978073381034873,-0.01439247690218411,-0.007606012938938048,0.007264313894025404,0.14285714285714285,-0.09999999999999998,-0.07142857142857151,-0.0,8.961428571428572,-1.8730000000000002,0.48642857142857077,0.32428571428571384,5.0,-1,-1,-1,3.0,-1.796487933437441,-0.019954461783209365,4,1.0,-1.0,-0.5,0,-0.0,1,0,-0.022857142857142798,8.25,0,1,0,1,0,1,0,0,0,2,1,0,0
2024,1112,1173,1,Test,-0.016617790811339184,13.197458455522977,5.952101661779082,19.14956011730206,7.1165298142717495,6.475179910967865,0.028347996089931576,0.11925708699902249,0.06060606060606061,-0.21323529411764708,-9,7.661631542797087,-0.013500244292032781,0.0017440825038178842,0.09568302932722855,-0.0009184621064057263,-0.037202278858679425,0.026245205386062537,-0.015328218153193567,0.0,0.10000000000000009,0.0714285714285714,-0.04761904761904767,5.247142857142857,8.972999999999999,4.980714285714287,3.8790476190476184,-5.0,1,1,1,-5.0,-0.6970434204916092,-0.021454668244263897,-3,2.0,1.0,0.5,0,-1.0,-4,0,0.06094182825484762,-29.0,0,0,1,0,1,0,0,0,0,2,1,0,0
2009,1277,1242,1,Train,0.03125,-5.21875,-2.90625,-8.125,-1.5962499999999995,4.026104630362559,-0.03125,-0.03125,0.0,0.15000000000000002,-2,-2.7386295100600435,-0.039328345055023806,-0.004387345880450283,0.0393327479158066,0.012067850368451372,0.025589601819897438,-0.0015205029125620328,-0.019399986842026068,0.0,0.09999999999999998,-0.0714285714285714,0.04761904761904756,-4.467142857142856,0.7270000000000003,-1.6949999999999985,0.04761904761904745,-4.0,1,1,1,-1.0,-1.8622088232097394,-0.017160900883947283,-1,1.0,1.0,0.5,0,-2.0,8,0,0.002864894925765582,-0.5,0,1,1,0,1,0,0,0,0,3,0,1,0
2025,1433,1140,0,Test,0.09090909090909094,-4.63636363636364,-8.36363636363636,-13.0,3.5536363636363664,-6.0947786004340525,-0.09090909090909091,-0.12121212121212122,-0.030303030303030304,-0.2555555555555556,1,6.594539692372148,-0.04708407034629691,-0.006518233133909257,0.056221073943762634,0.02050619176210655,-0.053365174743712926,0.020539242885183356,0.03751257697691517,-0.1428571428571429,-0.0,-0.0,0.1428571428571428,-1.0657142857142876,3.354000000000001,5.895714285714286,8.073333333333334,-0.0,0,0,1,5.0,-4.799923928627386,-0.04785312463206215,-1,-6.0,1.0,0.5,1,-2.0,1,0,-0.017906336088154173,7.0,0,0,0,1,0,0,1,1,0,1,1,0,0
2025,1112,1332,1,Test,-0.0802139037433155,5.52317290552584,1.5017825311942943,7.024955436720148,4.041818181818181,3.368412544680819,-0.03208556149732621,-0.03208556149732621,0.0,-0.12878787878787884,-1,5.096880996075304,0.004893668601420154,0.0026163235802570683,0.068350360869882,0.02634207336706823,0.013194622074516264,0.00546558689840225,0.006268029723657746,-0.4285714285714286,-0.30000000000000004,0.0,0.04761904761904767,-7.428571428571427,-4.200000000000001,1.9285714285714288,3.675714285714286,0.0,0,0,1,-1.0,-0.40331625121687864,-0.012042674726149394,-2,-1.0,1.0,0.16666666666666663,0,-1.0,-11,0,0.03994490358126712,-9.0,0,1,1,0,1,0,0,0,0,2,1,0,0
2008,1314,1242,0,Train,0.03208556149732622,7.524064171122987,11.068627450980394,18.592691622103388,-2.8346969696969726,0.30445778999584405,0.05793226381461676,0.0873440285204991,0.029411764705882353,0.3055555555555556,-1,-7.7928494366936185,-0.03417897287940752,-0.0010717404030084199,0.04330859419708466,0.017940181681305734,0.06675619907451635,-0.022398585500546297,-0.029746988903197893,0.1428571428571429,0.19999999999999996,0.1428571428571429,0.04761904761904767,-5.714285714285712,-2.0999999999999996,-2.928571428571429,-5.5457142857142845,-0.0,0,0,-1,-0.0,-0.3499271019875163,0.005253043632808985,0,-2.0,-0.0,-0.0,0,-0.0,0,0,-0.002941176470588225,1.3333333333333333,0,1,0,0,1,0,0,0,0,5,0,0,1
2005,1449,1334,1,Train,-0.05784204671857618,13.812013348164626,9.867630700778648,23.67964404894329,3.192280311457173,5.463932013376388,0.030033370411568408,-0.004449388209121247,-0.034482758620689655,-0.16666666666666674,3,2.419395121552835,-0.021666678750286383,-0.024540581725640415,0.07123032241316124,-0.0709865231289844,-0.2526831441508032,0.03279854282709062,-0.01591845007560569,-0.1428571428571429,-0.19999999999999996,-0.2142857142857143,-0.19047619047619047,-0.1814285714285706,-4.880999999999999,-3.5192857142857115,1.2252380952380957,0.0,1,1,1,-7.0,3.6868554992629834,0.11855692886467828,0,2.0,1.0,0.5,1,0.0,-14,0,0.09118541033434646,-36.66666666666667,0,0,1,0,1,0,0,0,0,2,1,0,0
2003,1393,1328,1,Train,0.027586206896551668,8.936781609195393,9.729885057471272,18.666666666666657,-0.8457931034482762,-0.662224962456408,-0.06551724137931035,-0.06551724137931035,0.0,0.10256410256410264,1,-2.6104663550437266,0.0030278695768684027,0.0053297521034896544,0.03795803366983813,0.06184265289960961,0.11252540865383384,0.009490353575481378,0.042586665415048235,0.2857142857142857,0.20000000000000007,0.0714285714285714,0.04761904761904756,5.532857142857144,2.5729999999999986,-2.376428571428572,-2.0476190476190474,0.0,0,0,-1,2.0,-1.4189784489043822,-0.03151724063848649,2,-2.0,-1.0,-0.5,-1,2.0,10,0,-0.021472392638036797,8.333333333333332,0,1,0,1,1,0,0,0,0,4,0,1,0
2012,1345,1388,1,Train,-0.19696969696969702,-1.6181818181818102,3.133333333333333,1.5151515151515298,-5.202969696969697,3.793605232742724,-0.03333333333333333,-0.03333333333333333,0.0,-0.13095238095238093,5,-6.849141299861984,-0.021400370093185628,-0.04039301250047138,-0.04147258709917412,-0.055017513940565366,-0.11005661105833019,-0.004542251135050329,0.005275978338097002,0.1428571428571429,-0.09999999999999998,-0.2142857142857143,-0.23809523809523814,4.5057142857142845,-2.1920000000000006,-6.247142857142857,-6.55857142857143,-1.0,1,1,-1,3.0,8.593718770141075,0.13663866605210379,3,3.0,0.0,-0.5,-1,-4.0,-4,0,0.03924418604651159,-10.75,0,1,0,1,0,1,0,0,0,1,1,0,0
2011,1452,1155,1,Train,-0.011088709677419373,1.2983870967741922,3.1592741935483843,4.457661290322591,-1.1619657258064509,1.2269550476652764,-0.0625,-0.0625,0.0,0.05555555555555558,-4,-3.6657411123616246,-0.027659600036299692,-0.019111160772709024,0.06045445485798456,0.011652744980914398,-0.00398961980815208,-0.05139650231769294,-0.00840691201238325,0.1428571428571429,0.0,0.0,-0.09523809523809523,-1.6757142857142862,-4.719000000000001,-2.9614285714285717,-4.359047619047618,3.0,0,1,0,-7.0,1.2968010910277892,0.0232373116313086,4,7.0,-1.0,-0.5,0,3.0,3,0,0.03924418604651159,-13.25,0,0,1,0,0,1,0,0,1,1,1,0,0
2004,1329,1210,0,Train,0.17780172413793105,0.14439655172414234,-3.384698275862071,-3.240301724137936,3.0783512931034487,-3.1949275807824087,0.03771551724137931,0.040948275862068964,0.0032327586206896547,0.12121212121212122,1,6.2493245123763295,0.025422402648922926,-0.015422667605830026,0.02999504608356046,-0.0025666822096799824,0.04875579339728637,-0.007965847461846032,-0.013751332950856315,0.1428571428571428,0.20000000000000007,0.3571428571428572,0.2857142857142857,3.895714285714285,5.780999999999998,9.447857142857142,6.216190476190476,-0.0,1,1,2,-1.0,-3.4861138625143813,-0.06503703133552263,3,-2.0,1.0,0.5,1,-1.0,10,0,0.01538461538461533,-3.000000000000001,0,1,1,0,1,0,0,0,0,5,0,0,1
2003,1112,1323,1,Train,0.18317972350230416,5.117511520737324,-0.9435483870967687,4.173963133640569,6.556163594470047,-0.6525583848793755,0.006912442396313362,-0.02534562211981567,-0.03225806451612903,0.125,-4,7.283122415011489,-0.0017847184123103155,0.007007453648704726,0.08429021754726818,0.006187794679867853,-0.008928947367963194,0.0072414038584332485,-0.02277241192713391,0.5714285714285714,0.5,0.3571428571428572,0.2857142857142857,15.077142857142858,15.1,12.824285714285713,11.082380952380952,1.0,0,0,2,-4.0,-3.7655779911107685,-0.05211371562950473,-4,1.0,0.0,0.0,0,-1.0,16,0,0.05828220858895705,-22.0,0,0,1,0,1,0,0,0,0,3,0,1,0
2009,1140,1401,0,Train,0.05544354838709675,5.474798387096769,-1.6018145161290391,3.8729838709677438,7.954596774193548,5.242714890011577,0.0010080645161290314,0.0010080645161290314,-0.0,-0.125,-4,10.252081167952024,0.05105412824263866,-0.017300609553758894,-0.07731633098909074,-0.1189152340262209,-0.1879420603224504,0.028804942755534815,-0.005521437770707183,-0.0,0.20000000000000007,0.2142857142857143,0.04761904761904767,0.03857142857142826,8.173000000000002,8.162142857142857,5.034761904761906,-3.0,1,1,0,-1.0,-5.22143078766414,-0.06698055622737698,-3,-4.0,1.0,0.5,0,-2.0,2,0,0.049132947976878505,-18.0,0,1,1,0,0,1,0,0,0,1,1,0,0
2015,1257,1301,1,Train,0.14393939393939392,-1.175189393939391,-5.892992424242422,-7.068181818181813,4.842604166666668,2.3150238284993723,-0.029356060606060608,-0.029356060606060608,0.0,0.12878787878787884,1,6.690637897862114,-0.01940983569606003,0.013325495352546762,0.0023702161444324465,0.012385814072534918,0.00555662957717705,0.06329203063081282,0.0008875944381655232,-0.2857142857142857,-0.09999999999999998,0.07142857142857151,0.1428571428571428,-10.312857142857144,-4.919,-1.3707142857142856,2.4542857142857146,4.0,-1,-1,0,-4.0,-0.47790270699015025,-0.010281385281385336,0,0.0,-1.0,-0.5,0,0.0,10,0,0.04857142857142849,-15.333333333333334,0,0,1,0,1,0,0,0,0,3,0,1,0
2014,1386,1163,0,Train,-0.03743315508021383,-0.5802139037433278,3.8217468805704087,3.241532976827102,-4.085329768270945,-2.2045868919261213,-0.029411764705882353,-0.029411764705882353,-0.0,-0.018382352941176516,-1,-6.180282532097861,0.028804837912291048,0.008590970202508874,-0.023507167207550694,0.05354434810795228,0.10487268826059595,-0.037180133233101154,-0.024636284259048194,-0.0,-0.0,-0.0714285714285714,0.04761904761904756,8.18142857142857,2.873,-4.909285714285716,-2.5457142857142863,-0.0,0,0,0,3.0,-0.4539288317915866,0.019378166823858067,3,2.0,-0.0,0.33333333333333337,1,-1.0,17,0,-0.0714285714285714,24.666666666666664,0,1,0,1,0,1,0,0,0,1,1,0,0
2003,1400,1345,1,Train,0.1428571428571428,7.107142857142861,3.4285714285714306,10.535714285714278,3.883214285714284,-3.0806760965799516,0.0,0.0,0.0,0.0,0,5.424888182352795,0.014436978798634537,-0.018168560623985974,0.11615687463410318,-0.08866093877881337,-0.07055196893019708,-0.012922662415026917,0.01263643009416817,0.42857142857142855,0.30000000000000004,0.2142857142857143,0.1428571428571429,8.285714285714285,6.000000000000001,6.395714285714285,4.55857142857143,0.0,0,1,0,-8.0,2.021389488506385,0.025135949515816103,1,1.0,0.0,0.0,0,0.0,-14,0,0.09202453987730064,-28.333333333333336,1,0,1,0,1,0,0,0,0,2,1,0,0
2014,1196,1107,1,Train,0.3786764705882353,4.704044117647058,-5.902573529411768,-1.1985294117646959,9.047720588235295,-1.496638981454101,-0.03308823529411765,-0.06433823529411764,-0.03125,0.26274509803921564,-2,16.94374474983495,0.039941023362561945,-0.019384000665475493,0.020910382242860737,0.0059263516430350105,-0.03508626439975712,0.027596868475568692,-0.002825827144660259,0.2857142857142857,0.4,0.3571428571428571,0.4285714285714286,5.9228571428571435,8.292000000000002,8.247142857142858,10.095238095238097,-5.0,1,1,0,-15.0,9.926807696568408,0.16498814677029433,5,2.0,0.0,0.0,0,-1.0,5,15,0.4971428571428572,-170.33333333333334,1,0,1,0,1,0,0,0,0,1,1,0,0
2019,1328,1279,1,Train,-0.03125,-4.25,-2.15625,-6.40625,-1.5565625,1.3630861200203714,0.0,0.0,0.0,-0.033333333333333326,3,-3.9943938300763717,-0.028392862906841287,-0.00694531948948815,-0.04880534922223195,0.001788939162224612,0.09561015455264728,-0.020246616415439955,-0.008811771139928502,0.14285714285714285,-0.19999999999999996,0.0,-0.09523809523809523,2.208571428571429,-4.199999999999999,0.7142857142857146,-2.8223809523809527,-1.0,0,0,0,1.0,1.3692191029207867,0.025903327907597307,-4,-1.0,0.0,0.0,0,1.0,7,0,0.025568181818181768,-9.199999999999996,0,1,0,1,0,1,0,0,0,1,1,0,0
2021,1124,1222,1,Train,0.03205128205128205,8.067307692307693,8.108974358974365,16.176282051282044,0.5643910256410258,2.4674760090212935,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333326,-6,-2.3346774239950037,0.06516917910067066,0.02040262307121521,-0.030033432908651125,-0.0338540011505154,0.07302118590556012,0.006460980145237688,-0.01732847005914278,0.0,0.09999999999999998,0.07142857142857151,0.09523809523809523,-10.401428571428571,-3.9269999999999996,-5.305,0.9523809523809526,0.0,0,2,0,-1.0,2.629419569134252,0.042035737802328055,-1,5.0,-1.0,-0.5,-1,2.0,11,0,0.01011560693641611,-3.0,0,1,1,0,1,0,0,0,0,5,0,0,1
2014,1462,1301,0,Train,0.018716577540106916,1.4180035650623921,-1.5311942959001783,-0.11319073083777198,2.9134491978609627,-1.5795125448156409,-0.027629233511586457,-0.027629233511586457,-0.0,-0.1298076923076923,3,4.506441145203512,0.02906243152688165,0.025815687019869554,-0.006799065548347194,0.061367346957109825,0.10926565960234223,0.013968706445635665,-0.01582870306297829,-0.1428571428571429,-0.0,-0.1428571428571429,0.04761904761904767,-1.7528571428571422,0.17300000000000026,-0.7007142857142861,3.7747619047619043,-0.0,-2,0,-1,-0.0,-0.005581617781158954,0.012292434487643167,-5,-2.0,-1.0,-0.16666666666666663,0,1.0,2,0,0.011428571428571455,-1.6666666666666643,0,1,0,0,0,0,1,0,0,1,1,0,0
